account_id,industry,region,country,use_case
001C000001cHpHHIA0,eCommerce-Physical goods,N. America,United States,
001C000001cHpHlIAK,eCommerce-Physical goods,N. America,United States,
001C0000016oIx7IAE,Other,N. America,United States,
001C000001cHpJwIAK,eCommerce-Physical goods,N. America,United States,
001C000001cHpLTIA0,eCommerce-Physical goods,N. America,United States,
001C000001cHpNFIA0,eCommerce-Physical goods,N. America,United States,
001C000001cI9wCIAS,Other,N. America,United States,
001C000001cIgHpIAK,eCommerce-Physical goods,N. America,United States,
0013c00001tx2ZuAAI,eCommerce-Physical goods,N. America,United States,
0013c00001tx26VAAQ,eCommerce-Physical goods,N. America,United States,
0013c00001tx27UAAQ,eCommerce-Physical goods,N. America,United States,
001C000001VgaMyIAJ,eCommerce-Physical goods,N. America,United States,
0013c00001tx293AAA,eCommerce-Physical goods,N. America,United States,
001C000001Vh41eIAB,eCommerce-Physical goods,N. America,United States,
001C000001Vh44jIAB,eCommerce-Physical goods,N. America,United States,
001C000001Vho8pIAB,eCommerce-Physical goods,N. America,United States,
001C000001VhvMTIAZ,Banks & lenders-Online Lenders,N. America,United States,
001C000001VhwFjIAJ,eCommerce-Physical goods,N. America,United States,
0013c00001tx2AjAAI,eCommerce-Physical goods,N. America,United States,
001C000001W1XLsIAN,eCommerce-Physical goods,N. America,United States,
0013c00001tx2DdAAI,eCommerce-Physical goods,N. America,United States,
001C000001WGIunIAH,eCommerce-Physical goods,N. America,United States,
001C000001WGKUlIAP,Insurance,N. America,United States,
001C000001WGU2qIAH,eCommerce-Physical goods,N. America,United States,
0013c00001tx2EvAAI,eCommerce-Physical goods,N. America,United States,
0013c00001tx2FZAAY,eCommerce-Physical goods,N. America,United States,
001C0000013pwV2IAI,Banks & lenders,N. America,United States,
0013c00001tx2FyAAI,eCommerce-Physical goods,N. America,United States,
001C000001WGUv5IAH,eCommerce-Physical goods,N. America,United States,
001C000001WGeLZIA1,eCommerce-Physical goods,N. America,United States,
001C000001WGuHJIA1,Insurance,N. America,United States,
001C000001WH33IIAT,eCommerce-Physical goods,N. America,United States,
0013c00001tx2GkAAI,eCommerce-Physical goods,N. America,United States,
001C000001WJWs1IAH,Banks & lenders-Other,N. America,United States,
001C000001WJXdZIAX,eCommerce-Physical goods,N. America,United States,
001C000001WJsGFIA1,Banks & lenders-Online Lenders,N. America,United States,
001C000001WJzVhIAL,Other,N. America,United States,
0013c00001tx2HuAAI,eCommerce-Physical goods,N. America,United States,
001C0000015GHZqIAO,Telephony Technology,N. America,United States,
001C000001Wrs6BIAR,Telephony Technology,N. America,United States,
001C000001WsKRJIA3,Other,N. America,United States,
001C000001WuglyIAB,eCommerce-Travel & hospitality,N. America,United States,
001C000001XHHABIA5,Consumer Marketplaces,N. America,United States,
001C0000015HrqCIAS,Banks & lenders,N. America,United States,
001C0000015HrqhIAC,Banks & lenders-Other,N. America,United States,
001C000001Xzjt2IAB,Banks & lenders-Online Lenders,N. America,United States,
001C0000015Sh2zIAC,Banks & lenders-Other Fintech,N. America,United States,
001C0000015SoKkIAK,Payments,N. America,United States,
001C0000015WFjbIAG,Other,N. America,United States,
001C000001Y0c6mIAB,Payments,N. America,United States,
001C0000015WFkKIAW,eCommerce-Physical goods,N. America,United States,
001C000001YR3CSIA1,eCommerce-Physical goods,N. America,United States,
001C000001YuL7CIAV,eCommerce-Physical goods,N. America,United States,
0013c00001tx2K6AAI,eCommerce-Physical goods,N. America,United States,
0013c00001tx2KkAAI,eCommerce-Physical goods,N. America,United States,
0013c00001tx2KoAAI,eCommerce-Physical goods,N. America,United States,
001C000001YvYLaIAN,Other,N. America,United States,
001C000001ZmICxIAN,Other,N. America,United States,
0013c00001tx2MAAAY,eCommerce-Physical goods,N. America,United States,
001C0000015WFqsIAG,eCommerce-Physical goods,N. America,United States,
0013c00001tx2MWAAY,eCommerce-Physical goods,N. America,United States,
001C000001Zo12RIAR,eCommerce-Physical goods,N. America,United States,
001C000001ZoO5bIAF,eCommerce-Physical goods,N. America,United States,
001C00000169wbzIAA,Other,N. America,United States,
0013c00001tx2NsAAI,eCommerce-Physical goods,N. America,United States,
001C000001ZpVsGIAV,eCommerce-Physical goods,N. America,United States,
0013c00001tx2P2AAI,eCommerce-Physical goods,N. America,United States,
001C000001Zq0E6IAJ,eCommerce-Physical goods,N. America,United States,
001C000001Zq2N4IAJ,Other,N. America,United States,
001C0000016CTH7IAO,Other,N. America,United States,
0013c00001tx2PcAAI,eCommerce-Physical goods,N. America,United States,
0013c00001tx2QUAAY,eCommerce-Physical goods,N. America,United States,
0013c00001tx2RmAAI,eCommerce-Physical goods,N. America,United States,
0013c00001tx2SEAAY,eCommerce-Physical goods,N. America,United States,
001C000001cHpPQIA0,eCommerce-Physical goods,N. America,United States,
001C00000184vmaIAA,Other,N. America,United States,
0013c00001tx2SYAAY,eCommerce-Physical goods,N. America,United States,
0013c00001tx2T4AAI,eCommerce-Physical goods,N. America,United States,
0013c00001tx2VPAAY,eCommerce-Physical goods,N. America,United States,
001C0000019In2lIAC,Other,N. America,United States,
0013c00001tx2W3AAI,eCommerce-Physical goods,N. America,United States,
0013c00001tx2WRAAY,eCommerce-Physical goods,N. America,United States,
001C000001cJHI1IAO,Other,N. America,United States,
001C000001cJasQIAS,eCommerce-Travel & hospitality,N. America,United States,
0013c00001tx2X5AAI,eCommerce-Physical goods,N. America,United States,
001C000001cJmSTIA0,eCommerce-Physical goods,N. America,United States,
001C000001BMliCIAT,Other,N. America,United States,
0013c00001tx2XrAAI,eCommerce-Physical goods,N. America,United States,
001C000001BjnUaIAJ,Other,N. America,United States,
001C000001cKHjOIAW,Consumer Marketplaces,N. America,United States,
0013c00001tx2ZxAAI,eCommerce-Physical goods,N. America,United States,
001C000001CQcQVIA1,Other,N. America,United States,
001C000001cLVngIAG,Other,N. America,United States,
001C000001cIoApIAK,Banks & lenders-Online Lenders,N. America,United States,
001C000001cIoE3IAK,Banks & lenders-Other,N. America,United States,
001C0000019cVh0IAE,eCommerce-Physical goods,N. America,United States,
001C0000019eUVeIAM,Other,N. America,United States,
001C000001AF1wLIAT,Other,N. America,United States,
001C000001cJeDBIA0,Banks & lenders-Other,N. America,United States,
001C000001cJeE3IAK,Banks & lenders-Online Lenders,N. America,United States,
001C000001BjwQIIAZ,Other,N. America,United States,
001C000001CRdsRIAT,Banks & lenders-Online Lenders,N. America,United States,
001C000001DWWTKIA5,Other,N. America,United States,
001C000001DXTdJIAX,Other,N. America,United States,
001C000001DXoZYIA1,eCommerce-Physical goods,N. America,United States,
001C000001E35xDIAR,Consumer Marketplaces,N. America,United States,
001C000001FOZZIIA5,Payments,N. America,United States,
001C000001eNteIIAS,eCommerce-Travel & hospitality,N. America,United States,
0013c00001tx2dMAAQ,eCommerce-Physical goods,N. America,United States,
001C000001ePiETIA0,Consumer Marketplaces,N. America,United States,
001C000001ePoFKIA0,Other,N. America,United States,
001C000001fw9zlIAA,Banks & lenders-Other,N. America,United States,
001C000001I4BI3IAN,eCommerce-Physical goods,N. America,United States,
001C000001fwcWsIAI,eCommerce-Physical goods,N. America,United States,
001C000001IgFL2IAN,eCommerce-Marketplaces,N. America,United States,
001C000001IgFyoIAF,Telephony Technology,N. America,United States,
001C000001fy3p7IAA,Other,N. America,United States,
001C000001gjwjGIAQ,Other,N. America,United States,
001C000001gk9WfIAI,eCommerce-Physical goods,N. America,United States,
001C000001h3tdOIAQ,Other,N. America,United States,
001C000001h3w2OIAQ,Other,N. America,United States,
001C000001h46vjIAA,eCommerce-Physical goods,N. America,Canada,
001C000001MiN39IAF,Other,N. America,United States,
001C000001hz9IdIAI,eCommerce-Physical goods,N. America,United States,
001C000001MyyUsIAJ,eCommerce-Physical goods,N. America,United States,
001C000001hzJFtIAM,eCommerce-Physical goods,N. America,United States,
001C000001NVjYfIAL,eCommerce-Physical goods,N. America,United States,
001C000001jXzOLIA0,Other,N. America,United States,
001C000001jholfIAA,eCommerce-Physical goods,N. America,United States,
0013c00001uIkFlAAK,eCommerce-Digital goods,EMEA,Netherlands,
0013c00001ulh79AAA,Other,EMEA,Poland,
0013c00001ulh7HAAQ,Other,EMEA,United Kingdom,
0013c00001ulh8qAAA,eCommerce,EMEA,Italy,
0013c00001ulhDqAAI,eCommerce,EMEA,Slovenia,
0013c00001ulhJLAAY,Other,EMEA,Spain,
0013c00001ulhJTAAY,Other,EMEA,Germany,
0013c00001ulhKRAAY,Other,EMEA,United Kingdom,
0013c00001ulhM3AAI,Other,EMEA,Italy,
0013c00001ulhPSAAY,Other,EMEA,Italy,
0013c00001ulhPaAAI,Other,EMEA,United Kingdom,
0013c00001ulhPmAAI,Other,EMEA,United Kingdom,
0013c00001ulhoQAAQ,eCommerce-Physical goods,EMEA,Italy,
0013c00001ulhsUAAQ,eCommerce-Physical goods,EMEA,Ireland,
0013c00001ulhtYAAQ,Other,EMEA,Germany,
0013c00001ulhuPAAQ,eCommerce-Physical goods,EMEA,Italy,
0013c00001ulhuvAAA,eCommerce-Physical goods,EMEA,Netherlands,
0013n00001t4ghtAAA,eCommerce-Physical goods,EMEA,Germany,
0013n00001t50G6AAI,eCommerce-Physical goods,EMEA,France,
0013n00001t6Fj0AAE,Other,EMEA,United Kingdom,
0013n00001t6FmXAAU,Other,EMEA,France,
0013n00001t6FoMAAU,Other,EMEA,Denmark,
0013n00001t6FtAAAU,Banks & lenders-Online Lenders,EMEA,France,
0013n00001t6VpYAAU,eCommerce-Physical goods,EMEA,Sweden,
0013n00001t6tjZAAQ,Payments,EMEA,Italy,
0013n00001tIjOcAAK,Banks & lenders-Other,EMEA,Netherlands,
0013n00001tIwzDAAS,Banks & lenders,EMEA,Ukraine,
0013n00001tJckPAAS,eCommerce,EMEA,Germany,
0013n00001tJclOAAS,eCommerce,EMEA,France,
0013n00001tJcm3AAC,eCommerce,EMEA,Germany,
0013n00001tKnjJAAS,eCommerce-Physical goods,EMEA,United Kingdom,
0013n00001tKnmvAAC,eCommerce-Physical goods,EMEA,Germany,
0013n00001tKnnRAAS,Banks & lenders,EMEA,United Kingdom,
0013n00001tKnoHAAS,Banks & lenders,EMEA,Italy,
0013n00001tKnoPAAS,eCommerce-Physical goods,EMEA,Denmark,
0013n00001tKnu3AAC,eCommerce-Physical goods,EMEA,United Kingdom,
0013n00001tKnv2AAC,Banks & lenders,EMEA,Norway,
0013n00001tKnvEAAS,eCommerce-Physical goods,EMEA,Germany,
0013n00001tfm9cAAA,Banks & lenders-Other Fintech,EMEA,United Kingdom,
0013n00001tsX5DAAU,Payments,EMEA,Slovenia,
0013n00001tvJ5KAAU,eCommerce-Physical goods,EMEA,Belgium,
0013n00001uegtKAAQ,eCommerce-Marketplaces,EMEA,Germany,
0013n00001ufUt1AAE,eCommerce,EMEA,Sweden,
0013n00001v2uoXAAQ,Payments,EMEA,United Kingdom,
0013n00001vWTHpAAO,eCommerce-Physical goods,EMEA,Switzerland,
0013n00001vWamaAAC,Other,EMEA,United Kingdom,
0013n00001vYbNjAAK,,EMEA,France,
0013n00001vYbT8AAK,Other,EMEA,United Kingdom,
0013n00001vYi4dAAC,eCommerce-Travel & hospitality,EMEA,France,
001C000001ErMkqIAF,Other,EMEA,Luxembourg,
001C000001FXPLCIA5,Other,EMEA,Belgium,
001C000001SBw9LIAT,eCommerce-Physical goods,EMEA,United Kingdom,
001C000001Zn385IAB,eCommerce-Physical goods,EMEA,United Kingdom,
001C000001Znb5ZIAR,Payments,EMEA,Netherlands,
001C000001ZpEFWIA3,eCommerce-Marketplaces,EMEA,Netherlands,
001C000001cK9EiIAK,Banks & lenders-Online Lenders,EMEA,United Kingdom,
001C000001fwARuIAM,eCommerce-Physical goods,EMEA,United Kingdom,
0013n00001wFTXxAAO,Banks & lenders,LATAM,Nicaragua,
0013n00001wFTbnAAG,Banks & lenders,LATAM,Chile,
0013n00001wFTcRAAW,Banks & lenders,LATAM,Brazil,
0013n00001wFTdHAAW,Banks & lenders,LATAM,Honduras,
0013n00001wFTdfAAG,Banks & lenders,LATAM,Brazil,
001C000001PvyRgIAJ,Banks & lenders-Other Fintech,LATAM,Colombia,
001C000001SYpnQIAT,eCommerce-Physical goods,LATAM,Peru,
0013c00001nPc8OAAS,Other,N. America,United States,
0013c00001nQlpjAAC,Banks & lenders-Other Fintech,N. America,United States,
0013c00001nkxtfAAA,Other,N. America,United States,
0013c00001nl5OPAAY,Banks & lenders-Other Fintech,N. America,United States,
0013c00001numdhAAA,Other,N. America,United States,
0013c00001pDOejAAG,eCommerce-Marketplaces,N. America,United States,
0013c00001pDwTpAAK,Telephony Technology,N. America,United States,
0013c00001pE2aqAAC,eCommerce-Physical goods,N. America,Canada,
0013c00001pF1qCAAS,eCommerce-Physical goods,N. America,United States,
0013c00001pF6zEAAS,Banks & lenders-Online Lenders,N. America,United States,
0013c00001pF6zVAAS,Payments,N. America,United States,
0013c00001pF6zeAAC,Payments,N. America,United States,
0013c00001pFup1AAC,Banks & lenders-Other,N. America,United States,
0013c00001pG38JAAS,eCommerce-Physical goods,N. America,United States,
0013c00001pGEhfAAG,Banks & lenders-Other,N. America,United States,
0013c00001pzHFBAA2,Banks & lenders,N. America,United States,
0013c00001pzrdPAAQ,eCommerce-Physical goods,N. America,United States,
0013c00001pzrfHAAQ,eCommerce-Physical goods,N. America,United States,
0013c00001pzrfPAAQ,eCommerce-Physical goods,N. America,United States,
001C000001CRhzwIAD,Other,N. America,United States,
001C000001ERBOeIAP,Telephony Technology,N. America,United States,
0013c00001tx2bdAAA,eCommerce-Physical goods,N. America,United States,
0013c00001tx2c5AAA,eCommerce-Physical goods,N. America,United States,
001C000001FNya2IAD,Other,N. America,United States,
0013c00001tx2d5AAA,eCommerce-Physical goods,N. America,United States,
0013c00001tx2dDAAQ,eCommerce-Physical goods,N. America,United States,
001C000001FWneJIAT,Other,N. America,United States,
001C000001GOHfBIAX,Banks & lenders-Other,N. America,United States,
001C000001eplLjIAI,eCommerce-Marketplaces,N. America,United States,
001C000001I9qM3IAJ,Consumer Marketplaces,N. America,United States,
001C000001fwk2xIAA,Other,N. America,United States,
001C000001IOIKfIAP,Telephony Technology,N. America,United States,
001C000001IRABTIA5,eCommerce-Physical goods,N. America,United States,
001C000001IyC3NIAV,eCommerce-Physical goods,N. America,United States,
001C000001fxii6IAA,Other,N. America,United States,
001C000001Kry06IAB,eCommerce-Physical goods,N. America,United States,
001C000001h3w6dIAA,eCommerce-Physical goods,N. America,United States,
001C000001h46zmIAA,eCommerce-Physical goods,N. America,United States,
001C000001h4Ig1IAE,Other,N. America,United States,
001C000001MyAHmIAN,Other,N. America,United States,
001C000001hz9QXIAY,eCommerce-Physical goods,N. America,United States,
001C000001NDfCoIAL,Other,N. America,United States,
001C000001NE3aNIAT,eCommerce-Physical goods,N. America,United States,
001C000001hzcdUIAQ,eCommerce-Physical goods,N. America,United States,
001C000001i0Ym6IAE,Consumer Marketplaces,N. America,United States,
001C000001NTMwkIAH,Telephony Technology,N. America,United States,
001C000001jX5GbIAK,eCommerce-Physical goods,N. America,United States,
001C000001jXbEWIA0,Other,N. America,United States,
001C000001jXcfZIAS,Other,N. America,United States,
0013c00001ty47UAAQ,eCommerce-Physical goods,EMEA,United Kingdom,
0013c00001ty47gAAA,eCommerce-Physical goods,EMEA,Austria,
0013c00001ty484AAA,eCommerce-Physical goods,EMEA,United Kingdom,
0013c00001u04ChAAI,Banks & lenders-Other Fintech,EMEA,Germany,
0013c00001uJJ6vAAG,Other,EMEA,Austria,
0013c00001uKa8bAAC,Other,EMEA,South Africa,
0013c00001uldPQAAY,Banks & lenders,EMEA,Finland,
0013c00001ulh7qAAA,eCommerce-Physical goods,EMEA,Germany,
0013c00001ulh82AAA,eCommerce-Physical goods,EMEA,Germany,
0013c00001ulh8pAAA,eCommerce,EMEA,Germany,
0013c00001ulhDUAAY,Banks & lenders-Other,EMEA,Germany,
0013c00001ulhDxAAI,eCommerce,EMEA,Italy,
0013c00001ulhEbAAI,eCommerce,EMEA,Italy,
0013c00001ulhKAAAY,eCommerce-Physical goods,EMEA,France,
0013c00001ulhL0AAI,Other,EMEA,Italy,
0013c00001ulhLOAAY,Other,EMEA,Germany,
0013c00001ulhLWAAY,Other,EMEA,United Kingdom,
0013c00001ulhOvAAI,Other,EMEA,France,
0013c00001ulhPRAAY,Other,EMEA,France,
0013c00001ulhPpAAI,Other,EMEA,United Kingdom,
0013c00001ulhPtAAI,Other,EMEA,France,
0013c00001ulhPxAAI,Other,EMEA,France,
0013c00001ulhR7AAI,eCommerce-Travel & hospitality,EMEA,Italy,
0013c00001ulhmNAAQ,Other,EMEA,Netherlands,
0013c00001ulhmZAAQ,Other,EMEA,United Kingdom,
0013c00001ulho1AAA,eCommerce-Physical goods,EMEA,Finland,
0013c00001ulhoHAAQ,eCommerce-Physical goods,EMEA,Ireland,
0013c00001ulht4AAA,eCommerce-Physical goods,EMEA,Ireland,
0013c00001ulhtHAAQ,Banks & lenders-Other,EMEA,Belgium,
0013c00001ulhtbAAA,Other,EMEA,Sweden,
0013c00001ulhtfAAA,Other,EMEA,Belgium,
0013c00001ulhxGAAQ,Other,EMEA,Sweden,
0013c00001ulhxiAAA,eCommerce-Physical goods,EMEA,Germany,
0013c00001ulhyNAAQ,Other,EMEA,Netherlands,
0013c00001un2eIAAQ,eCommerce,EMEA,United Kingdom,
0013c00001un88wAAA,eCommerce-Physical goods,EMEA,United Kingdom,Fraud manual review
0013n00001t4m49AAA,eCommerce-Physical goods,EMEA,Germany,
0013n00001t4t5YAAQ,eCommerce-Physical goods,EMEA,Czech Republic,
0013n00001t57gnAAA,eCommerce-Physical goods,EMEA,United Kingdom,
0013n00001t5PtqAAE,eCommerce-Physical goods,EMEA,Russia,
0013n00001t6FfIAAU,eCommerce-Physical goods,EMEA,Finland,
0013n00001t6FiFAAU,Other,EMEA,United Kingdom,
0013n00001t6FigAAE,Other,EMEA,Belgium,
0013n00001t6FjCAAU,Other,EMEA,Germany,
0013n00001t6FoGAAU,Other,EMEA,Poland,
0013n00001t6FwtAAE,Banks & lenders-Other Fintech,EMEA,United Kingdom,
0013n00001t6FzDAAU,Insurance,EMEA,Germany,
0013n00001t6GFhAAM,Other,EMEA,United Kingdom,
0013n00001t6GKrAAM,Other,EMEA,Denmark,
0013n00001t6GgtAAE,Other,EMEA,United Kingdom,
0013n00001t6t05AAA,Other,EMEA,Finland,
0013n00001tIjO8AAK,Other,EMEA,United Kingdom,
0013n00001tJckCAAS,eCommerce-Physical goods,EMEA,United Kingdom,
0013n00001tJcmpAAC,eCommerce,EMEA,Netherlands,
0013n00001tK3KXAA0,eCommerce-Physical goods,EMEA,United Kingdom,
0013n00001tKnimAAC,Banks & lenders,EMEA,Spain,
0013n00001tKnmuAAC,Banks & lenders,EMEA,Germany,
0013n00001tKnnMAAS,eCommerce-Physical goods,EMEA,United Kingdom,
0013n00001tKnoWAAS,Banks & lenders-Online Lenders,EMEA,United Kingdom,
0013n00001tKnp3AAC,eCommerce-Physical goods,EMEA,Netherlands,
0013n00001tKntHAAS,eCommerce-Digital goods,EMEA,Sweden,
0013n00001tKnvpAAC,eCommerce-Physical goods,EMEA,Belgium,
0013n00001tKny3AAC,eCommerce-Physical goods,EMEA,Italy,
0013n00001tcJKRAA2,Other,EMEA,United Kingdom,
0013n00001tfeZlAAI,Payments,EMEA,Estonia,
0013n00001tsX3wAAE,Payments,EMEA,United Kingdom,
0013n00001tsX5fAAE,Payments,EMEA,Portugal,
0013n00001ttje6AAA,Other,EMEA,Lithuania,
0013n00001tuKTxAAM,eCommerce-Digital goods,EMEA,Germany,
0013n00001tuNXQAA2,Banks & lenders-Other,EMEA,Belgium,
0013n00001tv54JAAQ,Payments,EMEA,Ireland,
0013n00001ueenZAAQ,Banks & lenders-Other Fintech,EMEA,Israel,
0013n00001ufbgBAAQ,eCommerce-Physical goods,EMEA,France,
0013n00001vWbLIAA0,Payments,EMEA,United Kingdom,
0013n00001vY7ffAAC,Payments,EMEA,Germany,
0013n00001vYbOEAA0,Banks & lenders,EMEA,United Kingdom,
0013n00001vYbdDAAS,,EMEA,United Arab Emirates,
0013n00001w0SmeAAE,eCommerce-Digital goods,EMEA,Switzerland,
0013n00001w1XrmAAE,Banks & lenders-Online Lenders,EMEA,United Kingdom,
001C000001064orIAA,eCommerce-Physical goods,EMEA,Israel,
001C0000018B0aDIAS,Other,EMEA,United Kingdom,
001C000001SAIm9IAH,eCommerce-Marketplaces,EMEA,France,
001C000001UGWrAIAX,Other,EMEA,Ireland,
001C000001cJojmIAC,eCommerce-Marketplaces,EMEA,France,
001C000001eqUqoIAE,Banks & lenders-Other Fintech,EMEA,United Kingdom,
001C000001fwARLIA2,eCommerce-Physical goods,EMEA,United Kingdom,
001C000001i03MtIAI,eCommerce-Marketplaces,EMEA,United Kingdom,
0013c00001r6kirAAA,Other,LATAM,Brazil,
0013c00001tMgvHAAS,eCommerce-Physical goods,LATAM,Mexico,
0013c00001tMh3lAAC,eCommerce-Physical goods,LATAM,Mexico,
0013c00001tMhBrAAK,eCommerce-Physical goods,LATAM,Mexico,
0013n00001tfeTJAAY,Payments,LATAM,Brazil,
0013n00001wFTbuAAG,Banks & lenders,LATAM,Panama,
0013n00001wFTdeAAG,Banks & lenders,LATAM,Peru,
0013n00001wFTdqAAG,Banks & lenders,LATAM,Colombia,
0013c00001nQctmAAC,eCommerce-Physical goods,N. America,United States,
0013c00001nQd39AAC,Banks & lenders-Online Lenders,N. America,United States,
0013c00001pF6zlAAC,Payments,N. America,United States,
0013c00001pFSgCAAW,Banks & lenders-Online Lenders,N. America,Canada,
0013c00001pFyWIAA0,eCommerce-Travel & hospitality,N. America,United States,
0013c00001pG399AAC,eCommerce-Physical goods,N. America,United States,
0013c00001pzGCVAA2,Banks & lenders-Online Lenders,N. America,United States,
0013c00001pzZwWAAU,eCommerce-Physical goods,N. America,United States,
0013c00001pza0vAAA,eCommerce-Physical goods,N. America,United States,
0013c00001pzrciAAA,eCommerce-Physical goods,N. America,United States,
0013c00001pzrfGAAQ,eCommerce-Physical goods,N. America,United States,
